corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
3956,tld-4750,Timmins Transit,CA,https://files.mobilitydatabase.org/tld-4750/latest.zip,ok,221797,35ee12a71d843490127ef4a2135fcf5cd7a6d66929543f1ec634e44bcc9a1eaf,completed,1,584,0.05,12784,completed,0,17,3,2.63,357860,0.8475026
3957,tld-4756,Biddeford Saco Old Orchard Beach Transit,US,https://files.mobilitydatabase.org/tld-4756/latest.zip,ok,386113,b9cdd64421d8230e32fd5d225a5c9bfd32b1cc569b26bb019d550349f61cfaf1,completed,1,2672,0.1,24440,completed,0,1929,5,3.23,400652,1.142771566
3958,tld-4757,Central Transportation,US,https://files.mobilitydatabase.org/tld-4757/latest.zip,ok,71708,ea16505d1ccc6652cd713f239d3b30065396e931c7c23727284a1b30c75875d5,completed,1,331,0.02,10240,completed,0,106,8,2.43,330212,0.516757259
3959,tld-4761,Bus Mont-Tremblant,CA,https://files.mobilitydatabase.org/tld-4761/latest.zip,ok,190812,99b7eacfb1a00246fc46918e5dbdeec8731de7912702429475ec67d6701207ba,completed,1,269,0.04,11028,completed,0,16409,8,3.78,453712,0.971012075
3960,tld-4763,Artesia Transit,US,https://files.mobilitydatabase.org/tld-4763/latest.zip,ok,13004,f233d6b8cfbdcba5154c736d4743803fd5daa674372411d40d7f2ebd7013b21b,completed,1,125,0.0,7472,completed,0,76,9,2.32,321732,0.323289971
3961,tld-4769,Brightline,US,https://files.mobilitydatabase.org/tld-4769/latest.zip,ok,37566,8cf9b660307e018a9d7bfa1ce03717f957fc88b8121ca18e4aa3127b2915691a,completed,1,186,0.0,8324,completed,0,81,7,2.29,328532,0.412242139
3962,tld-4771,Centre County Transit Authority,US,https://files.mobilitydatabase.org/tld-4771/latest.zip,ok,831033,c44fdd14ede572fabaa4c6703aba19ccf607fce3ed699211941c6c1bb944836c,completed,1,34406,0.42,144476,completed,0,22419,11,5.88,657216,1.962820759
3963,tld-4777,Athens Clarke County Transit,US,https://files.mobilitydatabase.org/tld-4777/latest.zip,ok,546265,cfb98158875420e4fe9bb8911b887dd9081a1bae7659fbf45ea99446ee054fcc,completed,1,237,0.06,16088,completed,0,84,3,2.48,367072,0.751090142
3964,tld-478,Georgia Tech Stinger Bus,US,https://files.mobilitydatabase.org/tld-478/latest.zip,ok,1119,789bbd5aef9fa0ab150126aee5ad2bdd9519703bb19effe9e0d17f866d2b2aea,completed,1,24,0.0,6888,completed,0,12,3,1.45,292904,0.115950563
3965,tld-4782,Maywood Express Shuttle,US,https://files.mobilitydatabase.org/tld-4782/latest.zip,ok,14833,c95bfe4be1b5e9437dd3f3c343d7703ccf2f1699e1bb6b3c0034a4d78ac9127f,completed,1,80,0.0,7836,completed,0,60,7,2.27,324992,0.334090712
3966,tld-478_1,Georgia Tech Stinger Bus,US,https://files.mobilitydatabase.org/tld-478_1/latest.zip,ok,57507,53b107856364072ddbb9915e5e5efcbb48a067e786b5c66d50b2c7ac5c7d51c4,completed,1,176,0.01,9556,completed,0,49,7,2.25,339132,0.471061445
3967,tld-4791,Citylink North (Kootenai County),US,https://files.mobilitydatabase.org/tld-4791/latest.zip,ok,41071,9c965d759534fc7778a28866c1ea0cacbb6e1e014c60b9af7660a3c18d1912ac,completed,1,101,0.01,8492,completed,0,54,3,2.14,316624,0.396512578
3968,tld-4792,Citylink South (Kootenai County),US,https://files.mobilitydatabase.org/tld-4792/latest.zip,ok,42410,18273cc51c3b8c58125a21379a539c1464bf8db9d823817e157c23ab9359e81c,completed,1,115,0.01,7892,completed,0,3,3,2.42,325080,0.37487333
3969,tld-4798,"Eureka Transit Service, Blue Lake Rancheria Transit System, Samoa Transit System, Redwood Transit System, Arcata & Mad River Transit System",US,https://files.mobilitydatabase.org/tld-4798/latest.zip,ok,26707,47f7f87cbdf3e8a649457f711b0e3699ce592b41df220f0f37869e2a4ebcdf9f,completed,1,48,0.01,7428,completed,0,8,4,2.1,269460,0.127122713
3970,tld-4817,Ontario Northland,CA,https://files.mobilitydatabase.org/tld-4817/latest.zip,ok,780981,382c9b4860f89b9869053c135593c8d1c0a546f7aeff2727b14fb42c7d49e5ba,completed,1,561,0.07,17932,completed,0,173,4,2.18,400540,0.6773087
3971,tld-4820,Brandon Transit,CA,https://files.mobilitydatabase.org/tld-4820/latest.zip,ok,404331,65c8088da7708d7d1e0afc1e15c4ffb8deb59e2b3f169908d96f722d57caeab6,completed,1,119,0.07,14524,completed,0,4,4,2.59,316812,0.875468679
3972,tld-4821,Grande Prairie Transit,CA,https://files.mobilitydatabase.org/tld-4821/latest.zip,ok,104955,00c0f23ba69e2a2bdd306da02d8ac38dee72cac45c1f1a878f8d933a89b1e827,completed,1,103,0.03,11668,completed,0,2,2,2.48,318872,0.694688393
3973,tld-4831,Muskegon Area Transit System,US,https://files.mobilitydatabase.org/tld-4831/latest.zip,ok,109548,53cf4c8872b988e9afc0db2c4b3ea851a9280eedd0517f090987c3e6fe10d331,completed,1,102,0.03,10788,completed,0,1,1,2.48,260800,0.664885889
3974,tld-4833,"Ente Autonomo Volturno  S.r.l., Prova",IT,https://files.mobilitydatabase.org/tld-4833/latest.zip,ok,3186408,355e2d128bd36677e22ff5c35a02b18e33795edb34421decc0f5c945c8a0a59f,completed,1,8628,0.63,89248,completed,0,5745,4,5.35,864964,3.103962065
3975,tld-4834,Bobcat Transit,US,https://files.mobilitydatabase.org/tld-4834/latest.zip,ok,155402,b51a86c64733e62ebae3a289965a62992c00a96298a917ed3a222b5dc9a6f745,completed,1,226,0.03,11856,completed,0,34,7,2.62,318736,0.622508936
3976,tld-4834_1,Bobcat Transit,US,https://files.mobilitydatabase.org/tld-4834_1/latest.zip,ok,83275,8a1a56cc779939c48de4c5334ae5e3c8962807a7fad94f65adc0996ba68344cc,completed,1,446,0.01,10788,completed,0,306,8,2.04,335456,0.400035303
3977,tld-4890,TranspRober,ES,https://files.mobilitydatabase.org/tld-4890/latest.zip,ok,2981099,5a312a94ba1e4a8a69eea08fd11415bb74008e1e50947d588d05fcb3984e23bf,completed,1,18881,0.69,146652,completed,0,16781,8,6.23,915948,3.018592962
3978,tld-490,Greenlink,US,https://files.mobilitydatabase.org/tld-490/latest.zip,ok,1356083,cc492590834d377fb1cbeeeb18177775e49704703e8a5cc18662938a88d2745e,completed,1,182,0.28,41256,completed,0,62,5,3.72,536564,1.977440454
3979,tld-492,South Florida Regional Transportation Authority,US,https://files.mobilitydatabase.org/tld-492/latest.zip,ok,35743,e27b9018c46fcea487a1e375164eac5cbd73187c05a74fe292e1b416cbd6eb9c,completed,1,74,0.01,8856,completed,0,4,3,2.26,327748,0.460005107
3980,tld-5503,Mid Mon Valley Transit Authority,US,https://files.mobilitydatabase.org/tld-5503/latest.zip,ok,745259,4b06b2afb0d6c6b4a6fc5352cc3bbaeb1a267de713808f94969ebe31d24baa8a,completed,1,578,0.08,19456,completed,0,11,3,2.19,486936,0.830127288
3981,tld-5509,Prince Albert Transit,CA,https://files.mobilitydatabase.org/tld-5509/latest.zip,ok,58688,d76f69b6a2aa07d7b72da91a0d57213be6c72f096cf0f404b2853989294c4576,completed,1,243,0.01,9556,completed,0,2,2,2.18,321892,0.490216145
3982,tld-5509_1,Prince Albert Transit,CA,https://files.mobilitydatabase.org/tld-5509_1/latest.zip,ok,59227,c13e7d8d0ba0dcd6b4c2ba1867622f67988a58ae273b6662a100fea2ba3e294b,completed,1,239,0.01,9616,completed,0,4,2,2.28,329840,0.548945855
3983,tld-5528,Koskilinjat Oy,FI,https://files.mobilitydatabase.org/tld-5528/latest.zip,ok,485150,74d0682342a6d5c7212a7f4f629dadfaebf4adf2a9197932686c75643b74c3a6,completed,1,409,0.1,18896,completed,0,7198,8,3.48,469304,1.236359443
3984,tld-5529,"J. Vainion Liikenne Oy, LS-Liikennelinjat Oy, Salon Tilausmatkat Oy",FI,https://files.mobilitydatabase.org/tld-5529/latest.zip,ok,399873,b7e88de214dd0cbb034f5049d136478ce0415313b929231493a0319a54a07086,completed,1,316,0.07,16468,completed,0,102,5,2.84,365884,0.83945513
3985,tld-5531,Lebanon Transit,US,https://files.mobilitydatabase.org/tld-5531/latest.zip,ok,509671,83e158011782edc7954be3b2519339587edb7d476727224b7b90e48fb1b4e7bb,completed,1,144,0.07,14120,completed,0,8,5,2.68,350976,0.82462917
3986,tld-5536,Transportes Coletivos do Barreiro,PT,https://files.mobilitydatabase.org/tld-5536/latest.zip,ok,1191819,bf5a0aa5397d8ea6169b1e300910da93f281a6890985ed50b6dc9b4e610b4655,completed,1,2609,0.17,31732,completed,0,2132,4,2.9,462760,1.281878291
3987,tld-5537,NMDOT Park and Ride,US,https://files.mobilitydatabase.org/tld-5537/latest.zip,ok,670680,462d5fe05d6488adaba613feaad5e675e1dcd25188df0f37db5d9c19f4cfcb4a,completed,1,382,0.09,19012,completed,0,173,8,2.85,343340,0.868817364
3988,tld-5547,Imperial Valley Transit,US,https://files.mobilitydatabase.org/tld-5547/latest.zip,ok,92172,915e28c519db2c9f56df5d87f2f58e10ef34d0df93f005e6ebf179e0a87d699d,completed,1,170,0.03,11028,completed,0,18,9,2.24,322812,0.551562292
3989,tld-5551,Connect Douglas,US,https://files.mobilitydatabase.org/tld-5551/latest.zip,ok,133551,17eae6b9f92485cac470dccbf707989d2717e901448b30ed6b44941bb12363e9,completed,1,71,0.02,10036,completed,0,3,2,2.53,333188,0.563179823
3990,tld-5552,Chatham Kent Transit (Ride CK),CA,https://files.mobilitydatabase.org/tld-5552/latest.zip,ok,110002,7d89369fe18059e11a3f3d1d4b9849709beb2596b05335f12a61d8f901a17c81,completed,1,173,0.02,10088,completed,0,7,3,2.27,317680,0.533953804
3991,tld-5576,"Catherine Madigan, Kelly Travel, Donal Harrington Coach Service, Farragher International Travel Services, Burkesbus, Collins Coaches, Halpenny Transport, McGonagle Bus & Coach Hire, Tralee Peoples Bus Service, Flight Link Limited, Keelings Retail UC, Eugene Deffely, Island Ferries Teoranta, St.Kevin's Bus Service, Treacy Coaches, Pat Naughton, Dave Long Coach Travel Limited, Finnegan-Bray Ltd, Joseph Foley, Mangan Tours, McGeehan Coaches, Michael Gray Coach Hire, John Paul Healy, Galway Bus Ltd, Barrys Coaches, Bus4u, Dunnes Coaches, K. Buggy Coaches Llimited, Matthew Whelan Mini Bus Hire, Patrick Gallagher Travel, Gleneagle Hotel (Killarney) Ltd, James Carolan, Flagline Coaches, National Express, Bus Feda Teoranta, Michael Kilbride, Doherty's Coach Travel, Mc Ginley Coach Travel, Martin Leydon Coaches, McConnon Travel, Joe Moroney Coach Hire Ltd, Gorey Coach & Bus Co. Ltd., Ardcavan Coach Tours, Kennedy Coaches, Martin Callinan, Michael Moran, Patrick Slevin & Sons (Coach Hire), Streamline Coaches, Barrett Travel, Eamon McEntee, Caroline O'Donoghue, Seamus O'Reilly, Royal Breffni Tours Ltd, TU Dublin Blancahrdstown, Patrick Keenan, Hallahans Bus and Coach Hire, Francis Finegan Coach Hire, Blueline Coaches Ltd, Allen's Bus Hire, McCaffrey Coaches Limited, MCD Minibus Hire, Walsh's Executive Travel, Andrew Wharton, City Direct, Lally Tours, Piltown Coaches, Michael O'Reilly",IE,https://files.mobilitydatabase.org/tld-5576/latest.zip,ok,11840633,3516016d6c760a609e0d3bb9ad389263cc16f75d0526ba959e8eab3b8a8db78c,completed,1,2845,1.25,151852,completed,0,223,8,5.36,773812,3.149657524
3992,tld-5577,Westlink Coaches,IE,https://files.mobilitydatabase.org/tld-5577/latest.zip,ok,707398,723cea664a9c01de163a9addd0104212623bedfdbf4da107243712694afdbc34,completed,1,101,0.07,14132,completed,0,14,8,2.54,332924,0.708769067
3993,tld-5579,Twin Transit,US,https://files.mobilitydatabase.org/tld-5579/latest.zip,ok,244132,0e5008babd6d8ff82f6470c345b48eabca2fa7fbd3be670df8a824c51c772d10,completed,1,242,0.03,10704,completed,0,92,5,2.38,313508,0.595781565
3994,tld-5630,Saint Jean Sur Richelieu,CA,https://files.mobilitydatabase.org/tld-5630/latest.zip,ok,291256,e3654e3ef5d0a7cf6c6599b10af10c1945882a4e2b858c3e303ac557a3948abd,completed,1,698,0.08,15960,completed,0,32641,8,4.1,517208,1.025758845
3995,tld-5701,Koleje Małopolskie sp. z o.o.,PL,https://files.mobilitydatabase.org/tld-5701/latest.zip,ok,360088,ec0be9b3a781d736c875cfe0ecd28e5837f512c52deafbe3f125d2b862ca3f34,completed,1,1800,0.08,17252,completed,0,1370,10,3.45,321324,1.013973327
3996,tld-5721,Orléans Express,CA,https://files.mobilitydatabase.org/tld-5721/latest.zip,ok,16521,2bb9429d98160fa807a670f94d9ac8890b5ad430f7ac658fba1fb4a185720131,completed,1,618,0.01,9928,completed,0,28,7,2.38,312628,0.345439697
3997,tld-5722,L'Inter des Laurentides,CA,https://files.mobilitydatabase.org/tld-5722/latest.zip,ok,122538,611ee738d296be3fd93ba27bb38940d5b27d9692ff1688a841bf570a1919dfa5,completed,1,67,0.02,9388,completed,0,2769,7,2.57,316200,0.555930559
3998,tld-5727,The LINK,US,https://files.mobilitydatabase.org/tld-5727/latest.zip,ok,151470,94f27ab0087abbbc1976f933a3dbeedb23b0c960f27e53f6a57e1c4e923341e0,completed,1,175,0.01,8748,completed,0,81,7,2.44,317032,0.487507299
3999,tld-5732,Governor's Island Ferry,US,https://files.mobilitydatabase.org/tld-5732/latest.zip,ok,8885,84129ec6f272c8e1fb01f64015abcb02d1e4935fcd67cc882d7f02d006cb24d5,completed,1,109,0.0,7836,completed,0,160,10,2.24,336400,0.323038677
4000,tld-5739,Liberty Landing Ferry,US,https://files.mobilitydatabase.org/tld-5739/latest.zip,ok,8617,7b21eb6b8025b8bc489cbc4ad9567f789f2908a0e93d3f0eca1c51c3e77a8aed,completed,1,94,0.0,7820,completed,0,147,8,2.4,320440,0.370535088
4001,tld-5741,"Coach USA Erie, Orange Westchester Link, ShortLine Hudson, Suburban Transit, Community Coach, Rockland Coaches, Newark Airport Express, Wisconsin Coach Lines, Van Galder (Coach USA), Coach Suburban Transit Corporation, Coach Community Coach, Coach Hudson Transit Lines, Coach Newark Express, Waukesha County Transit",US,https://files.mobilitydatabase.org/tld-5741/latest.zip,ok,9879959,f729ac5ae689c382f55befe009e454d278cb90f5510792ba5db027c4ded6c78f,completed,1,1193,0.66,97020,completed,0,470,10,3.89,849164,2.062568691
4002,tld-5746,Parachute Area Transit System,US,https://files.mobilitydatabase.org/tld-5746/latest.zip,ok,79455,b239259658e3fbe95d73632716f14317b77e187ca6ec43027f57f15b405d3c50,completed,1,41,0.01,8360,completed,0,4,3,2.12,323144,0.382306142
4003,tld-5748,Port Arthur Transit,US,https://files.mobilitydatabase.org/tld-5748/latest.zip,ok,143949,7f8166fe22b58eb899c2516578cfa0c68672aac23ec85f63c3604e9624cd2752,completed,1,220,0.03,10828,completed,0,58,7,3.03,305520,0.763676669
4004,tld-5749,Rainbow Rider,US,https://files.mobilitydatabase.org/tld-5749/latest.zip,ok,89656,24fc8ddad7de7dfdfcd8d25d7c0c78289f613dad5e2a4f0912e1852c1c498b66,completed,1,174,0.01,8472,completed,0,74,9,2.33,314412,0.389406785
4005,tld-5750,River Valley Transit,US,https://files.mobilitydatabase.org/tld-5750/latest.zip,ok,1112969,ce8803c4501070837bc3041a73d485dbad8aad677584346a1c4e5954381587fb,completed,1,817,0.13,21392,completed,0,114,8,3.0,372756,1.159731842
4006,tld-5751,Rural Resources Community Action,US,https://files.mobilitydatabase.org/tld-5751/latest.zip,ok,166523,f9936d8b7bccb0ef07fd07cdbdd014b8b61d773862a710bf1dbca60fb41642d0,completed,1,113,0.01,8520,completed,0,45,4,2.18,331092,0.380753769
4007,tld-5753,SMART,US,https://files.mobilitydatabase.org/tld-5753/latest.zip,ok,104044,048478646208083ce4f51c19204ba80da973992dc151d57ed4526689cf68ccaf,completed,1,169,0.02,9728,completed,0,53,4,2.55,315312,0.566008378
4008,tld-5754,Snow Goose Transit,US,https://files.mobilitydatabase.org/tld-5754/latest.zip,ok,123964,35327a7acc902e7ff8e0a565aad7b34009ffe5362683cd75adcb901307c96e71,completed,1,133,0.01,8808,completed,0,48,4,2.39,312892,0.478683349
4009,tld-5755,Solid Ground,US,https://files.mobilitydatabase.org/tld-5755/latest.zip,ok,12690,6cbd87bcb6e929f834daa035958b4d986f188d52a4e581606ff6129d1a5ce4ac,completed,1,120,0.0,7832,completed,0,44,4,2.15,326220,0.332565402
4010,tld-5756,Special Mobility Services,US,https://files.mobilitydatabase.org/tld-5756/latest.zip,ok,158880,d3e4a390a90bd48c720235714dcfaf4b8a9afa0a319f6fe251770b9fef347787,completed,1,144,0.02,9492,completed,0,49,4,2.29,316720,0.492744539
4011,tld-5757,"Steamboat Springs Transit, Yellow Zone",US,https://files.mobilitydatabase.org/tld-5757/latest.zip,ok,167159,15a9fba76ba5947331a0e814cc9fa2f1182a22ad2ff6f430feefd70ca3f6daf0,completed,1,152,0.03,10332,completed,0,53,4,2.42,318464,0.635402466
4012,tld-5759,Tri-City Roadrunner,US,https://files.mobilitydatabase.org/tld-5759/latest.zip,ok,88903,016985f4de5c75e155bf619485df22b75a211bf90c639c216d4e97a5dff8cec0,completed,1,109,0.01,9120,completed,0,48,7,2.53,314296,0.594797828
4013,tld-576,CTM SpA Cagliari,IT,https://files.mobilitydatabase.org/tld-576/latest.zip,ok,4228996,0c7e1720ce34edf45fe618aff4a90183386b1d9d2e0800757e30fb98e23f88cd,completed,1,15836,0.81,175340,completed,0,9903,4,5.84,866392,3.289708329
4014,tld-5760,Tulalip Transit,US,https://files.mobilitydatabase.org/tld-5760/latest.zip,ok,14403,ca84feb6f62495b96342cbac065a68ac98ae6e43d3e086034886bc8b44afd418,completed,1,137,0.0,8024,completed,0,48,8,2.36,330528,0.339850873
4015,tld-5761,Community Transit,US,https://files.mobilitydatabase.org/tld-5761/latest.zip,ok,69119,006461e181dc40385b9e61d0ef58db763a1192cf93cbcb535afceb12c23e805f,completed,1,178,0.0,8900,completed,0,47,4,1.96,310820,0.342945686
4016,tld-5762,Valley Express,US,https://files.mobilitydatabase.org/tld-5762/latest.zip,ok,113062,66df0279f8010e640636919a2dbd648a8405fd2d4df579a937201b755a272bd4,completed,1,186,0.01,9556,completed,0,60,7,2.39,314452,0.504121814
4017,tld-5769,Kanawha Valley Regional Transportation Authority,US,https://files.mobilitydatabase.org/tld-5769/latest.zip,ok,830833,a13ba4700a41af84447aa4d8177d92230791a0cc87917120374a2515bf8e31ff,completed,1,912,0.03,15136,completed,0,8,4,1.93,274404,0.107055387
4018,tld-5772,EMEL (Limassol),CY,https://files.mobilitydatabase.org/tld-5772/latest.zip,ok,3179856,dc0fa67d32b161c5d9f376f1ec32512fcf60d0e0d5934b903407556d94b24c7f,completed,1,4769,0.55,96916,completed,0,1741,7,5.01,781456,2.805436024
4019,tld-5780,Augusta Transit,US,https://files.mobilitydatabase.org/tld-5780/latest.zip,ok,499070,4a743b70003a6451173f1f3710761349e1e1d378e20a8a5a388ff5628319f1ab,completed,1,107,0.04,12880,completed,0,10,4,1.65,335092,0.436943186
4020,tld-5781,Adirondack Trailways,US,https://files.mobilitydatabase.org/tld-5781/latest.zip,ok,7296623,c4dd2523f2454d4145848bb93025bd7e01fc4de96b766a80a246a49f3edc9175,completed,1,1145,0.74,96228,completed,0,143,8,3.8,582516,1.956568369
4021,tld-5783,Fullington Trailways,US,https://files.mobilitydatabase.org/tld-5783/latest.zip,ok,1032936,5c4f1c10fa9ccb4a9b5473734cc9dea8ffa8803ab14cc6cb6aa2d6ab09c92e1a,completed,1,316,0.09,20140,completed,0,1855,10,2.63,398772,0.763118453
4022,tld-5787,City Of Glen Cove,US,https://files.mobilitydatabase.org/tld-5787/latest.zip,ok,22321,e066713b00d81a05fd8d64af745524d0eec5f1b985a4f6202d109a20ba2f3ec1,completed,1,100,0.0,8124,completed,0,165,6,2.33,332100,0.347097839
4023,tld-5788,MTA Metro-North Railroad,US,https://files.mobilitydatabase.org/tld-5788/latest.zip,ok,26071,854294ad902f2bd5328141d6e4b5846776d238e250aeb099368053c874bcbc35,completed,1,110,0.0,8212,completed,0,636,5,2.48,330304,0.382255749
4024,tld-5790,Monroe Bus Lines,US,https://files.mobilitydatabase.org/tld-5790/latest.zip,ok,471305,b60914e0fbb02a06987a6589500156dd8d46107a23014089d2c2f63d85faf323,completed,1,281,0.05,11928,completed,0,1190,7,2.84,330204,0.673490646
4025,tld-5791,Connect Niagara,US,https://files.mobilitydatabase.org/tld-5791/latest.zip,ok,48173,85111e76786396deb02975cf5a3fe3704f93a505fbe17680197cd29c6e3d6fda,completed,1,120,0.01,8284,completed,0,73,7,2.1,312200,0.348970287
4026,tld-5846,TMESA,ES,https://files.mobilitydatabase.org/tld-5846/latest.zip,ok,1377019,e5e322392f8578b3ecc9e6b38642c121baf7c72d1e19d542e438554c66834266,completed,1,14830,0.29,93916,completed,0,7623,7,3.75,590448,1.47255615
4027,tld-5862,"VOLÁNBUSZ - Balatonfűzfő, VOLÁNBUSZ - Balmazújváros, VOLÁNBUSZ - Dunaújváros, VOLÁNBUSZ - Baja, VOLÁNBUSZ - Mezőtúr, VOLÁNBUSZ - Mórahalom, VOLÁNBUSZ - Mosonmagyaróvár, VOLÁNBUSZ - Karcag, VOLÁNBUSZ - Gyula, VOLÁNBUSZ - Csongrád, VOLÁNBUSZ - Hajdúszoboszló, VOLÁNBUSZ - Gyöngyös, VOLÁNBUSZ - Komárom, VOLÁNBUSZ - Siklós, VOLÁNBUSZ - Bonyhád, VOLÁNBUSZ - Ajka, VOLÁNBUSZ - Kazincbarcika, VOLÁNBUSZ - Makó, VOLÁNBUSZ - Sopron, VOLÁNBUSZ - Bátaszék, VOLÁNBUSZ - Békés, VOLÁNBUSZ - Várpalota, VOLÁNBUSZ - Lenti, VOLÁNBUSZ - Körmend, VOLÁNBUSZ - Balassagyarmat, VOLÁNBUSZ - Szentes, VOLÁNBUSZ - Ózd, VOLÁNBUSZ - Fonyód, VOLÁNBUSZ - Székesfehérvár, VOLÁNBUSZ - Békéscsaba, VOLÁNBUSZ - Újszász, VOLÁNBUSZ - Nyíregyháza, VOLÁNBUSZ - Siófok, VOLÁNBUSZ - Nagyatád, VOLÁNBUSZ - Jászberény, VOLÁNBUSZ - Keszthely, VOLÁNBUSZ - Mezőberény, VOLÁNBUSZ - Tata, VOLÁNBUSZ - Eger, VOLÁNBUSZ - Balatonfüred, VOLÁNBUSZ - Csurgó, VOLÁNBUSZ - Szekszárd, VOLÁNBUSZ - Orosháza, VOLÁNBUSZ - Ercsi, VOLÁNBUSZ - Mohács, VOLÁNBUSZ - Vác, VOLÁNBUSZ - Esztergom, VOLÁNBUSZ - Győr, VOLÁNBUSZ - Salgótarján, VOLÁNBUSZ - Komló, VOLÁNBUSZ - Szigetvár, VOLÁNBUSZ - Szolnok, VOLÁNBUSZ - Tiszaújváros, VOLÁNBUSZ - Tiszafüred, VOLÁNBUSZ - Oroszlány, VOLÁNBUSZ - Nagykanizsa, VOLÁNBUSZ - Érd, VOLÁNBUSZ - Pápa, VOLÁNBUSZ - Zalaegerszeg, VOLÁNBUSZ - Gödöllő, VOLÁNBUSZ - Szeged, VOLÁNBUSZ - Bátonyterenye",HU,https://files.mobilitydatabase.org/tld-5862/latest.zip,ok,107914110,fef11c0eedd498a4471c4fa091aef587eb55cdd9521286bc4aea17593c0044db,completed,1,32869,17.89,1803552,completed,0,17490,19,38.57,7373916,34.818453659
4028,tld-5863,Rochester Institute of Technology,US,https://files.mobilitydatabase.org/tld-5863/latest.zip,ok,73588,0d63cef8ba707dc3d21a1f05152a390e1c1058c7ed92e0a36514a08eb7d491c6,completed,1,196,0.02,9564,completed,0,65,5,2.46,327012,0.534618527
